1	0.062500
2	0.062500
3	0.062500
4	0.062500
5	0.062500
6	0.062500
7	0.062500
8	0.062500
9	0.062500
10	0.062500
11	0.062500
12	0.062500
13	0.062500
14	0.062500
15	0.062500
16	0.062500
17	0.062500
18	0.062500
19	0.062500
20	0.062500
21	0.062500
22	0.062500
23	0.062500
24	0.062500
25	0.062500
26	0.062500
27	0.062500
28	0.062500
29	0.062500
30	0.062500
31	0.062500
32	0.062500
33	0.062500
34	0.062500
35	0.062500
36	0.062500
37	0.062500
38	0.062500
39	0.062500
40	0.062500
41	0.062500
42	0.062500
43	0.062500
44	0.062500
45	0.062500
46	0.062500
47	0.062500
48	0.062500
49	0.062500
50	0.062500
51	0.062500
52	0.062500
53	0.062500
54	0.062500
55	0.062500
56	0.062500
57	0.062500
58	0.062500
59	0.062500
60	0.062500
61	0.062500
62	0.062500
63	0.062500
64	0.062500
65	0.062500
66	0.062500
67	0.062500
68	0.062500
69	0.062500
70	0.062500
71	0.062500
72	0.062500
73	0.062500
74	0.062500
75	0.062500
76	0.062500
77	0.062500
78	0.062500
79	0.062500
80	0.062500
81	0.062500
82	0.062500
83	0.062500
84	0.062500
85	0.062500
86	0.062500
87	0.062500
88	0.062500
89	0.062500
90	0.062500
91	0.062500
92	0.062500
93	0.062500
94	0.062500
95	0.062500
96	0.062500
97	0.062500
98	0.062500
99	0.062500
100	0.062500
101	0.062500
102	0.062500
103	0.062500
104	0.062500
105	0.062500
106	0.062500
107	0.062500
108	0.062500
109	0.062500
110	0.062500
111	0.062500
112	0.062500
113	0.062500
114	0.062500
115	0.062500
116	0.062500
117	0.062500
118	0.062500
119	0.062500
120	0.062500
121	0.062500
122	0.062500
123	0.062500
124	0.062500
125	0.062500
126	0.062500
127	0.062500
128	0.062500
129	0.062500
130	0.062500
131	0.062500
132	0.062500
133	0.062500
134	0.062500
135	0.062500
136	0.062500
137	0.062500
138	0.062500
139	0.062500
140	0.062500
141	0.062500
142	0.062500
143	0.062500
144	0.062500
145	0.062500
146	0.062500
147	0.062500
148	0.062500
149	0.062500
150	0.062500
151	0.062500
152	0.062500
153	0.062500
154	0.062500
155	0.062500
156	0.062500
157	0.062500
158	0.062500
159	0.062500
160	0.062500
161	0.062500
162	0.062500
163	0.062500
164	0.062500
165	0.062500
166	0.062500
167	0.062500
168	0.062500
169	0.062500
170	0.062500
171	0.062500
172	0.062500
173	0.062500
174	0.062500
175	0.062500
176	0.062500
177	0.062500
178	0.062500
179	0.062500
180	0.062500
181	0.062500
182	0.062500
183	0.062500
184	0.062500
185	0.062500
186	0.062500
187	0.062500
188	0.062500
189	0.062500
190	0.062500
191	0.062500
192	0.062500
193	0.062500
194	0.062500
195	0.062500
196	0.062500
197	0.062500
198	0.062500
199	0.062500
200	0.062500
201	0.062500
202	0.062500
203	0.062500
204	0.062500
205	0.062500
206	0.062500
207	0.062500
208	0.062500
209	0.062500
210	0.062500
211	0.062500
212	0.062500
213	0.062500
214	0.062500
215	0.062500
216	0.062500
217	0.062500
218	0.062500
219	0.062500
220	0.062500
221	0.062500
222	0.062500
223	0.062500
224	0.062500
225	0.062500
226	0.062500
227	0.062500
228	0.062500
229	0.062500
230	0.062500
231	0.062500
232	0.062500
233	0.062500
234	0.062500
235	0.062500
236	0.062500
237	0.062500
238	0.062500
239	0.062500
240	0.062500
241	0.062500
242	0.062500
243	0.062500
244	0.062500
245	0.062500
246	0.062500
247	0.062500
248	0.062500
249	0.062500
250	0.062500
251	0.062500
252	0.062500
253	0.062500
254	0.062500
255	0.062500
256	0.062500
257	0.062500
258	0.062500
259	0.062500
260	0.062500
261	0.062500
262	0.062500
263	0.062500
264	0.062500
265	0.062500
266	0.062500
267	0.062500
268	0.062500
269	0.062500
270	0.062500
271	0.062500
272	0.062500
273	0.062500
274	0.062500
275	0.062500
276	0.062500
277	0.062500
278	0.062500
279	0.062500
280	0.062500
281	0.062500
282	0.062500
283	0.062500
284	0.062500
285	0.062500
286	0.062500
287	0.062500
288	0.062500
289	0.062500
290	0.062500
291	0.062500
292	0.062500
293	0.062500
294	0.062500
295	0.062500
296	0.062500
297	0.062500
298	0.062500
299	0.062500
300	0.062500
301	0.062500
302	0.062500
303	0.062500
304	0.062500
305	0.062500
306	0.062500
307	0.062500
308	0.062500
309	0.062500
310	0.062500
311	0.062500
312	0.062500
313	0.062500
314	0.062500
315	0.062500
316	0.062500
317	0.062500
318	0.062500
319	0.062500
320	0.062500
321	0.062500
322	0.062500
323	0.062500
324	0.062500
325	0.062500
326	0.062500
327	0.062500
328	0.062500
329	0.062500
330	0.062500
331	0.062500
332	0.062500
333	0.062500
334	0.062500
335	0.062500
336	0.062500
337	0.062500
338	0.062500
339	0.062500
340	0.062500
341	0.062500
342	0.062500
343	0.062500
344	0.062500
345	0.062500
346	0.062500
347	0.062500
348	0.062500
349	0.062500
350	0.062500
351	0.062500
352	0.062500
353	0.062500
354	0.062500
355	0.062500
356	0.062500
357	0.062500
358	0.062500
359	0.062500
360	0.122775
361	0.122775
362	0.122775
363	0.122775
364	0.122775
365	0.122775
366	0.122775
367	0.122775
368	0.122775
369	0.122775
370	0.122775
371	0.122775
372	0.122775
373	0.122775
374	0.122775
375	0.122775
376	0.122775
377	0.122775
378	0.122775
379	0.122775
380	0.122775
381	0.122775
382	0.122775
383	0.122775
384	0.122775
385	0.122775
386	0.122775
387	0.122775
388	0.122775
389	0.122775
390	0.122775
391	0.122775
392	0.122775
393	0.122775
394	0.122775
395	0.122775
396	0.122775
397	0.122775
398	0.122775
399	0.122775
400	0.122775
401	0.122775
402	0.122775
403	0.122775
404	0.122775
405	0.122775
406	0.122775
407	0.122775
408	0.122775
409	0.122775
410	0.122775
411	0.122775
412	0.122775
413	0.122775
414	0.122775
415	0.122775
416	0.122775
417	0.122775
418	0.122775
419	0.122775
420	0.148774
421	0.148774
422	0.148774
423	0.148774
424	0.148774
425	0.148774
426	0.148774
427	0.148774
428	0.148774
429	0.148774
430	0.148774
431	0.148774
432	0.148774
433	0.148774
434	0.148774
435	0.148774
436	0.148774
437	0.148774
438	0.148774
439	0.148774
440	0.148774
441	0.148774
442	0.148774
443	0.148774
444	0.148774
445	0.148774
446	0.148774
447	0.148774
448	0.148774
449	0.148774
450	0.148774
451	0.148774
452	0.148774
453	0.148774
454	0.148774
455	0.148774
456	0.148774
457	0.148774
458	0.148774
459	0.148774
460	0.148774
461	0.148774
462	0.148774
463	0.148774
464	0.148774
465	0.148774
466	0.148774
467	0.148774
468	0.148774
469	0.148774
470	0.148774
471	0.148774
472	0.148774
473	0.148774
474	0.148774
475	0.148774
476	0.148774
477	0.148774
478	0.148774
479	0.148774
480	0.251988
481	0.251988
482	0.251988
483	0.251988
484	0.251988
485	0.251988
486	0.251988
487	0.251988
488	0.251988
489	0.251988
490	0.251988
491	0.251988
492	0.251988
493	0.251988
494	0.251988
495	0.251988
496	0.251988
497	0.251988
498	0.251988
499	0.251988
500	0.251988
501	0.251988
502	0.251988
503	0.251988
504	0.251988
505	0.251988
506	0.251988
507	0.251988
508	0.251988
509	0.251988
510	0.251988
511	0.251988
512	0.251988
513	0.251988
514	0.251988
515	0.251988
516	0.251988
517	0.251988
518	0.251988
519	0.251988
520	0.251988
521	0.251988
522	0.251988
523	0.251988
524	0.251988
525	0.251988
526	0.251988
527	0.251988
528	0.251988
529	0.251988
530	0.251988
531	0.251988
532	0.251988
533	0.251988
534	0.251988
535	0.251988
536	0.251988
537	0.251988
538	0.251988
539	0.251988
540	0.423529
541	0.423529
542	0.423529
543	0.423529
544	0.423529
545	0.423529
546	0.423529
547	0.423529
548	0.423529
549	0.423529
550	0.423529
551	0.423529
552	0.423529
553	0.423529
554	0.423529
555	0.423529
556	0.423529
557	0.423529
558	0.423529
559	0.423529
560	0.423529
561	0.423529
562	0.423529
563	0.423529
564	0.423529
565	0.423529
566	0.423529
567	0.423529
568	0.423529
569	0.423529
570	0.423529
571	0.423529
572	0.423529
573	0.423529
574	0.423529
575	0.423529
576	0.423529
577	0.423529
578	0.423529
579	0.423529
580	0.423529
581	0.423529
582	0.423529
583	0.423529
584	0.423529
585	0.423529
586	0.423529
587	0.423529
588	0.423529
589	0.423529
590	0.423529
591	0.423529
592	0.423529
593	0.423529
594	0.423529
595	0.423529
596	0.423529
597	0.423529
598	0.423529
599	0.423529
600	0.600066
601	0.600066
602	0.600066
603	0.600066
604	0.600066
605	0.600066
606	0.600066
607	0.600066
608	0.600066
609	0.600066
610	0.600066
611	0.600066
612	0.600066
613	0.600066
614	0.600066
615	0.600066
616	0.600066
617	0.600066
618	0.600066
619	0.600066
620	0.600066
621	0.600066
622	0.600066
623	0.600066
624	0.600066
625	0.600066
626	0.600066
627	0.600066
628	0.600066
629	0.600066
630	0.600066
631	0.600066
632	0.600066
633	0.600066
634	0.600066
635	0.600066
636	0.600066
637	0.600066
638	0.600066
639	0.600066
640	0.600066
641	0.600066
642	0.600066
643	0.600066
644	0.600066
645	0.600066
646	0.600066
647	0.600066
648	0.600066
649	0.600066
650	0.600066
651	0.600066
652	0.600066
653	0.600066
654	0.600066
655	0.600066
656	0.600066
657	0.600066
658	0.600066
659	0.600066
660	0.737118
661	0.737118
662	0.737118
